Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,Onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,MA_battery,CT_battery,ME_battery,Total
t4683,-0.0,-0.0,8435.302219150002,-0.0,-0.0,5231.307694,0.0,-0.0,-0.0,13666.609913150001
t4684,-0.0,-0.0,8354.302219150002,-0.0,-0.0,4163.571745047126,0.0,-0.0,-0.0,12517.873964197128
t4685,-0.0,-0.0,8309.30221915,-0.0,-0.0,4908.133747770099,0.0,-0.0,-0.0,13217.4359669201
t4686,-0.0,469.3221400357474,8273.30221915,-0.0,-0.0,4288.054664437,0.0,-0.0,-0.0,13030.679023622746
t4687,-0.0,355.65818424583983,8340.30221915,-0.0,-0.0,3388.2648529687567,0.0,-0.0,0.0,12084.225256364596
t4688,-0.0,891.3861479151175,8564.30221915,-0.0,-0.0,3748.4648162773283,0.0,-0.0,0.0,13204.153183342447
t4689,-0.0,1470.705664521743,8873.30221915,-0.0,-0.0,4410.142803533856,0.0,-0.0,0.0,14754.1506872056
t4690,-0.0,1887.0661047270676,9175.30221915,-0.0,-0.0,5585.307694,0.0,-0.0,0.0,16647.676017877067
t4691,16.630902478572125,2432.9790106714263,9442.30221915,-0.0,-0.0,5713.307693999999,-0.0,-0.0,0.0,17605.2198263
t4692,1313.2846268949063,1890.325286255094,9657.30221915,-0.0,-0.0,5816.307694,0.0,-0.0,0.0,18677.2198263
t4693,1808.8386666914143,1826.7712464585863,9780.30221915,-0.0,-0.0,5874.307694,0.0,-0.0,0.0,19290.2198263
t4694,1980.6513633301222,1737.958549819877,9803.30221915,-0.0,-0.0,5886.307693999999,0.0,-0.0,0.0,19408.2198263
t4695,2091.1303768449498,1634.479536305051,9806.30221915,-0.0,-0.0,5887.307693999999,0.0,-0.0,0.0,19419.2198263
t4696,2403.2345212942814,1342.3753918557186,9812.30221915,-0.0,-0.0,5889.307693999999,0.0,-0.0,0.0,19447.2198263
t4697,2510.539702624642,937.8294846894884,9819.302219150002,-0.0,-0.0,5892.307693999999,323.2407258358694,-0.0,0.0,19483.2198263
t4698,2510.539702624642,474.21091232778645,9817.30221915,-0.0,-0.0,5892.307693999999,778.8592981975704,-0.0,0.0,19473.2198263
t4699,2510.539702624642,50.92471137540662,9754.30221915,-0.0,-0.0,5862.307694,982.1454991499512,-0.0,0.0,19160.219826300003
t4700,2510.539702624642,-0.0,9699.30221915,-0.0,-0.0,5836.307693999999,841.0702105253578,-0.0,-0.0,18887.2198263
t4701,2510.539702624642,-0.0,9712.30221915,-0.0,-0.0,5842.307693999999,885.0702105253583,-0.0,-0.0,18950.2198263
t4702,2510.539702624642,-0.0,9575.30221915,-0.0,-0.0,5776.307694,408.070210525358,-0.0,-0.0,18270.2198263
t4703,1921.6099131500002,-0.0,9291.30221915,-0.0,-0.0,5640.307694,0.0,-0.0,-0.0,16853.2198263
t4704,887.6099131499994,-0.0,8995.30221915,-0.0,-0.0,5499.307694,0.0,-0.0,0.0,15382.2198263
t4705,354.93926756007704,-0.0,8782.30221915,-0.0,-0.0,5397.307694,0.0,-0.0,0.0,14534.549180710077
t4706,354.93926756007704,-0.0,8646.30221915,-0.0,-0.0,5332.307694,0.0,-0.0,0.0,14333.549180710077
t4707,354.93926756007704,-0.0,8558.30221915,-0.0,-0.0,5291.307693999999,0.0,-0.0,0.0,14204.549180710077
t4708,354.93926756007704,-0.0,8512.302219150002,-0.0,-0.0,5269.307694,0.0,-0.0,0.0,14136.54918071008
t4709,354.93926756007704,-0.0,8530.30221915,-0.0,-0.0,5277.307693999999,0.0,-0.0,0.0,14162.549180710077
t4710,354.93926756007704,128.73767035702795,8648.30221915,-0.0,-0.0,5334.307693999999,0.0,-0.0,0.0,14466.286851067105
t4711,354.93926756007704,327.9551412576186,8932.30221915,-0.0,-0.0,5469.307693999999,0.0,-0.0,-0.0,15084.504321967695
t4712,1108.1122751840091,875.4976379659905,9308.30221915,-0.0,-0.0,5649.307694,0.0,-0.0,-0.0,16941.2198263
t4713,1515.9417617690967,1490.6681513809026,9601.302219150002,-0.0,-0.0,5788.307694,0.0,-0.0,-0.0,18396.219826300003
t4714,1833.1760226160673,1995.433890533933,9835.30221915,-0.0,-0.0,5901.307694,0.0,-0.0,-0.0,19565.2198263
t4715,2176.0739769100314,2375.535936239968,10042.30221915,-0.0,-0.0,5999.307694,0.0,-0.0,-0.0,20593.2198263
t4716,2654.5949633952055,2479.0149497547945,10208.30221915,-0.0,-0.0,6079.307694,0.0,-0.0,0.0,21421.2198263
t4717,3158.2419130290723,2443.978748328514,10336.30221915,-0.0,-0.0,6119.307694,0.0,0.0,-0.0,22057.830574507585
t4718,3795.368768649343,2351.4994724707763,10339.302219149999,-0.0,-0.0,6119.307694,0.0,-0.0,0.0,22605.478154270117
t4719,4149.774165705775,2113.579220924876,10339.302219149999,-0.0,-0.0,6119.307694,0.0,0.0,0.0,22721.96329978065
t4720,4350.644939857851,1711.4776999046655,10339.302219149999,-0.0,-0.0,6119.307694,246.04282126068622,0.0,-0.0,22766.775374173198
t4721,4350.644939857851,1229.1188337568142,10339.302219149999,-0.0,-0.0,6119.307694,685.5896130159884,-0.0,-0.0,22723.96329978065
t4722,4350.644939857851,688.9094954865008,10339.302219149999,-0.0,-0.0,6119.307694,1059.5139619664335,-0.0,-0.0,22557.678310460782
t4723,4350.644939857851,287.2153721572933,10332.30221915,-0.0,-0.0,6119.307694,948.379811932063,0.0,-0.0,22037.850037097207
t4724,4350.644939857851,-0.0,10194.302219150002,-0.0,-0.0,6072.307693999999,733.9649732921494,0.0,0.0,21351.219826300003
t4725,4350.644939857851,-0.0,10140.30221915,-0.0,-0.0,6046.307693999999,544.9649732921494,0.0,0.0,21082.2198263
t4726,4310.60991315,-0.0,9973.302219150002,-0.0,-0.0,5966.307693999999,0.0,0.0,0.0,20250.219826300003
t4727,2960.60991315,-0.0,9587.30221915,-0.0,-0.0,5782.307694,0.0,0.0,0.0,18330.2198263
t4728,1624.6099131499996,-0.0,9206.30221915,-0.0,-0.0,5600.307693999999,0.0,0.0,0.0,16431.2198263
t4729,678.6099131499999,-0.0,8936.30221915,-0.0,-0.0,5471.307694,0.0,0.0,-0.0,15086.2198263
t4730,627.1733310087034,-0.0,8761.302219150002,-0.0,-0.0,5387.307693999999,0.0,-0.0,-0.0,14775.783244158705
t4731,627.1733310087034,-0.0,8647.30221915,-0.0,-0.0,5333.307694,0.0,-0.0,-0.0,14607.783244158705
t4732,627.1733310087034,-0.0,8576.302219150002,-0.0,-0.0,5300.307694,0.0,-0.0,-0.0,14503.783244158705
t4733,627.1733310087034,-0.0,8583.30221915,-0.0,-0.0,5302.307693999999,0.0,-0.0,-0.0,14512.783244158703
t4734,627.1733310087034,105.5160019698425,8690.30221915,-0.0,-0.0,5354.307693999999,0.0,-0.0,-0.0,14777.299246128545
t4735,627.1733310087034,391.1017833631228,8987.30221915,-0.0,-0.0,5496.307693999999,0.0,-0.0,-0.0,15501.885027521826
t4736,1342.630638240061,868.9792749099385,9373.30221915,-0.0,-0.0,5680.307694,0.0,0.0,-0.0,17265.2198263
t4737,1819.2006809542102,1476.409232195789,9683.30221915,-0.0,-0.0,5828.307693999999,0.0,0.0,-0.0,18807.2198263
t4738,2302.1379847894023,1953.471928360598,9957.30221915,-0.0,-0.0,5958.307694,0.0,0.0,-0.0,20171.2198263
t4739,2790.7387197286757,2294.871193421324,10194.302219150002,-0.0,-0.0,6072.307693999999,0.0,0.0,0.0,21352.219826300003
t4740,3375.379864716884,2325.4260202465675,10339.302219149999,-0.0,-0.0,6119.307694,0.0,-0.0,-0.0,22159.41579811345
t4741,4080.8814098461194,2175.5036699573707,10339.302219149999,-0.0,-0.0,6119.307694,0.0,-0.0,-0.0,22714.99499295349
t4742,4459.097442230525,2298.1303749493504,10339.302219149999,-0.0,-0.0,6119.307694,0.0,-0.0,-0.0,23215.837730329873
t4743,4818.087936497055,2255.7610150850114,10339.302219149999,-0.0,-0.0,6119.307694,0.0,0.0,0.0,23532.458864732063
t4744,5261.3221852184415,1861.8074478848662,10339.302219149999,-0.0,-0.0,6119.307694,120.08459406149098,-0.0,-0.0,23701.8241403148
t4745,5261.3221852184415,1401.0406593601867,10339.302219149999,-0.0,-0.0,6119.307694,720.8346990009718,0.0,0.0,23841.807456729595
t4746,5261.3221852184415,668.9470086273413,10339.302219149999,-0.0,-0.0,6119.307694,1259.338187134428,-0.0,-0.0,23648.21729413021
t4747,5261.3221852184415,259.91972686007534,10339.302219149999,-0.0,-0.0,6119.307694,1131.3266215680633,0.0,0.0,23111.178446796577
t4748,5261.3221852184415,-0.0,10339.302219149999,-0.0,-0.0,6119.307694,687.4437709444585,-0.0,0.0,22407.3758693129
t4749,5261.3221852184415,-0.0,10339.302219149999,-0.0,-0.0,6119.307694,299.42828205005156,0.0,0.0,22019.360380418493
t4750,5029.609913149999,-0.0,10179.30221915,-0.0,-0.0,6064.307694,-0.0,0.0,0.0,21273.2198263
t4751,3756.609913149999,-0.0,9814.30221915,-0.0,-0.0,5891.307694,0.0,0.0,0.0,19462.2198263
t4752,2492.60991315,-0.0,9454.30221915,-0.0,-0.0,5718.307694,-0.0,0.0,0.0,17665.2198263
t4753,1654.6796737789039,-0.0,9200.30221915,-0.0,-0.0,5597.307693999999,0.0,0.0,-0.0,16452.289586928906
t4754,1654.6796737789039,-0.0,9042.30221915,-0.0,-0.0,5522.307694,0.0,0.0,-0.0,16219.289586928906
t4755,1654.6796737789039,-0.0,8942.30221915,-0.0,-0.0,5474.307694,0.0,0.0,-0.0,16071.289586928906
t4756,1654.6796737789039,-0.0,8882.30221915,-0.0,-0.0,5446.307694,0.0,0.0,-0.0,15983.289586928906
t4757,1654.6796737789039,-0.0,8879.30221915,-0.0,-0.0,5444.307694,0.0,-0.0,-0.0,15978.289586928906
t4758,1654.6796737789039,21.99947531417566,8982.30221915,-0.0,-0.0,5493.307693999999,0.0,-0.0,-0.0,16152.289062243079
t4759,1654.6796737789039,336.510492768687,9252.302219150002,-0.0,-0.0,5622.307694,0.0,-0.0,-0.0,16865.800079697594
t4760,2344.148214267376,829.461698882623,9648.30221915,-0.0,-0.0,5811.307694,0.0,-0.0,-0.0,18633.2198263
t4761,2837.8263365745415,1309.7835765754583,9926.30221915,-0.0,-0.0,5944.307694,0.0,-0.0,-0.0,20018.2198263
t4762,3220.9470086273404,1710.6629045226593,10150.30221915,-0.0,-0.0,6051.307694,0.0,0.0,0.0,21133.2198263
t4763,3771.4388233803916,2050.8399765103754,10339.302219149999,-0.0,-0.0,6119.307694,0.0,0.0,-0.0,22280.888713040764
t4764,4291.019530042691,2168.170511519312,10339.302219149999,-0.0,-0.0,6119.307694,235.30131815421208,-0.0,0.0,23153.101272866214
t4765,4291.019530042691,2201.169724490576,10339.302219149999,-0.0,-0.0,6119.307694,750.9129931958265,-0.0,0.0,23701.71216087909
t4766,4291.019530042691,1921.2875107713412,10339.302219149999,-0.0,-0.0,6119.307694,1047.719589986168,-0.0,0.0,23718.6365439502
t4767,4291.019530042691,1295.1172596993413,10339.302219149999,-0.0,-0.0,6119.307694,1123.298415634908,-0.0,0.0,23168.045118526938
t4768,4291.019530042691,603.3559803758176,10339.302219149999,-0.0,-0.0,6119.307694,744.6866850748837,-0.0,0.0,22097.672108643394
t4769,4291.019530042691,492.54380842293284,10180.30221915,-0.0,-0.0,6065.307693999999,254.0465746843763,0.0,0.0,21283.2198263
t4770,4291.019530042691,481.544070765845,10110.302219150002,-0.0,-0.0,6032.307694,19.046312341463256,0.0,0.0,20934.219826300003
t4771,4291.019530042691,85.14611741967985,10004.30221915,-0.0,-0.0,5981.307694,43.44426568762838,0.0,0.0,20405.2198263
t4772,4063.6099131499996,-0.0,9903.302219150002,-0.0,-0.0,5932.307693999999,0.0,0.0,0.0,19899.219826300003
t4773,3957.6099131499996,-0.0,9873.30221915,-0.0,-0.0,5918.307693999999,0.0,0.0,0.0,19749.2198263
t4774,3509.6099131499996,-0.0,9744.30221915,-0.0,-0.0,5857.307694,0.0,0.0,0.0,19111.2198263
t4775,2377.6099131499996,-0.0,9421.30221915,-0.0,-0.0,5703.307693999999,0.0,0.0,0.0,17502.2198263
t4776,1195.6099131499993,-0.0,9083.30221915,-0.0,-0.0,5542.307694,0.0,-0.0,0.0,15821.2198263
t4777,288.6099131499993,-0.0,8824.30221915,-0.0,-0.0,5417.307694,0.0,-0.0,0.0,14530.2198263
t4778,106.09887313666543,-0.0,8638.30221915,-0.0,-0.0,5329.307694,0.0,-0.0,0.0,14073.708786286665
t4779,106.09887313666543,-0.0,8519.30221915,-0.0,-0.0,5272.307694,0.0,-0.0,0.0,13897.708786286665
t4780,106.09887313666543,-0.0,8447.302219150002,-0.0,-0.0,5237.307694,0.0,-0.0,0.0,13790.708786286668
t4781,106.09887313666543,-0.0,8442.30221915,-0.0,-0.0,5235.307693999999,0.0,-0.0,0.0,13783.708786286665
t4782,106.09887313666543,50.51731368440336,8531.302219150002,-0.0,-0.0,5278.307693999999,0.0,0.0,0.0,13966.22609997107
t4783,106.09887313666543,349.54721888079104,8746.30221915,-0.0,-0.0,5381.307694,0.0,0.0,0.0,14583.256005167455
t4784,120.66631498051628,811.9435981694832,9008.302219150002,-0.0,-0.0,5506.307694,0.0,0.0,0.0,15447.219826300003
t4785,226.55792342097877,1227.081845301798,9161.30221915,-0.0,-0.0,5579.307694,11.970144427222134,0.0,0.0,16206.2198263
t4786,133.28016706539847,1703.3297460846009,9267.30221915,-0.0,-0.0,5629.307693999999,0.0,0.0,0.0,16733.2198263
t4787,106.09887313666543,2106.653460177821,9370.30221915,-0.0,-0.0,5678.307694,0.0,0.0,0.0,17261.362246464487
t4788,284.1059808497164,2164.503932300283,9442.30221915,-0.0,-0.0,5712.307694,0.0,0.0,0.0,17603.2198263
t4789,248.7030429882209,2351.9068701617794,9485.30221915,-0.0,-0.0,5733.307693999999,0.0,0.0,0.0,17819.2198263
t4790,702.7715106970977,2116.8384024529023,9547.302219150002,-0.0,-0.0,5763.307694,0.0,0.0,0.0,18130.219826300003
t4791,882.6209334479103,2014.988979702089,9569.302219150002,-0.0,-0.0,5774.307694,0.0,0.0,0.0,18241.219826300003
t4792,1185.541972022547,1810.067941127453,9597.30221915,-0.0,-0.0,5787.307694,0.0,0.0,0.0,18380.2198263
t4793,1409.728361424312,1335.8570287996665,9626.30221915,-0.0,-0.0,5801.307694,351.0245229260207,0.0,0.0,18524.2198263
t4794,1409.728361424312,710.9089708006763,9616.30221915,-0.0,-0.0,5796.307693999999,939.9725809250115,0.0,0.0,18473.2198263
t4795,1409.728361424312,289.2523606123096,9510.30221915,-0.0,-0.0,5746.307693999999,990.6291911133776,0.0,0.0,17946.2198263
t4796,1409.728361424312,0.8147953820065059,9382.30221915,-0.0,-0.0,5684.307693999999,833.0667563436809,0.0,0.0,17310.219826299995
t4797,1409.728361424312,-0.0,9362.30221915,-0.0,-0.0,5674.307693999999,759.8815517256876,0.0,0.0,17206.2198263
t4798,1409.728361424312,-0.0,9242.30221915,-0.0,-0.0,5618.307693999999,343.88155172568725,0.0,-0.0,16614.2198263
t4799,744.6099131500006,-0.0,8954.30221915,-0.0,-0.0,5480.307693999999,-0.0,0.0,-0.0,15179.219826300001
t4800,-0.0,-0.0,8651.30221915,-0.0,-0.0,5335.307694,0.0,0.0,-0.0,13986.609913150001
t4801,-0.0,-0.0,8424.30221915,-0.0,-0.0,5226.307694,0.0,0.0,-0.0,13650.609913150001
t4802,-0.0,-0.0,8291.30221915,-0.0,-0.0,3553.5882991638464,0.0,0.0,-0.0,11844.890518313847
t4803,-0.0,-0.0,8207.30221915,-0.0,-0.0,3213.7527223792044,0.0,0.0,-0.0,11421.054941529204
t4804,-0.0,-0.0,8169.302219150001,-0.0,-0.0,3060.1128185956763,0.0,-0.0,0.0,11229.415037745677
t4805,-0.0,-0.0,8192.30221915,-0.0,-0.0,3793.102172188794,0.0,-0.0,0.0,11985.404391338794
t4806,-0.0,17.110703022136622,8305.30221915,-0.0,-0.0,3596.170110330405,0.0,-0.0,0.0,11918.583032502542
t4807,-0.0,162.1442810192947,8534.302219150002,-0.0,-0.0,4370.077349056394,0.0,-0.0,0.0,13066.52384922569
t4808,-0.0,549.5794851633882,8803.30221915,-0.0,-0.0,5064.669495337677,0.0,-0.0,0.0,14417.551199651067
t4809,-0.0,1002.1983198680023,8980.30221915,-0.0,-0.0,5320.3729927500135,0.0,-0.0,0.0,15302.873531768017
t4810,-0.0,1309.3761788844552,9072.302219150002,-0.0,-0.0,5380.509185837666,0.0,-0.0,0.0,15762.187583872124
t4811,-0.0,1540.3706696832992,9133.302219150002,-0.0,-0.0,5391.157524179105,0.0,-0.0,0.0,16064.830413012407
t4812,-0.0,1713.1072906686786,9143.30221915,-0.0,-0.0,5257.726680492201,0.0,-0.0,-0.0,16114.136190310881
t4813,-0.0,1805.179168835414,9128.30221915,-0.0,-0.0,5100.735587230557,0.0,-0.0,-0.0,16034.216975215972
t4814,-0.0,1721.2552444887438,9125.30221915,-0.0,-0.0,5172.087122404361,0.0,0.0,-0.0,16018.644586043105
t4815,-0.0,1634.479536305051,9093.30221915,-0.0,-0.0,5134.421702828265,0.0,0.0,-0.0,15862.203458283315
t4816,-0.0,1471.1130622127462,9047.302219150002,-0.0,-0.0,5115.854997730295,0.0,0.0,-0.0,15634.270279093042
t4817,-0.0,1092.6406072707243,9022.30221915,-0.0,-0.0,5402.112860466268,0.0,0.0,-0.0,15517.055686886993
t4818,-0.0,620.059285706951,8990.30221915,-0.0,-0.0,5497.307694,249.55062744304956,0.0,0.0,15357.219826300001
t4819,-0.0,200.8470616646037,8916.30221915,-0.0,-0.0,5462.307694,408.76285148539534,0.0,0.0,14988.219826300001
t4820,-0.0,14.258919185113855,8855.30221915,-0.0,-0.0,5432.307693999999,380.35099396488533,0.0,0.0,14682.219826299997
t4821,-0.0,-0.0,8880.302219150002,-0.0,-0.0,5444.307694,481.6099131499989,0.0,0.0,14806.219826300001
t4822,-0.0,-0.0,8806.30221915,-0.0,-0.0,5409.307694,225.60991315000047,0.0,0.0,14441.219826300003
t4823,-0.0,-0.0,8584.30221915,-0.0,-0.0,4737.913573406949,0.0,0.0,0.0,13322.215792556948
t4824,-0.0,-0.0,8334.30221915,-0.0,-0.0,3726.545785357422,0.0,0.0,0.0,12060.848004507423
t4825,-0.0,-0.0,8138.30221915,-0.0,-0.0,2932.9294395265924,0.0,0.0,0.0,11071.231658676592
t4826,-0.0,-0.0,8010.30221915,-0.0,-0.0,2769.519057506085,0.0,0.0,0.0,10779.821276656086
t4827,-0.0,-0.0,7932.302219150001,-0.0,-0.0,2769.519057506085,0.0,0.0,0.0,10701.821276656086
t4828,-0.0,-0.0,7889.302219150001,-0.0,-0.0,2769.519057506085,0.0,0.0,-0.0,10658.821276656086
t4829,-0.0,-0.0,7883.302219150001,-0.0,-0.0,2769.519057506085,0.0,-0.0,-0.0,10652.821276656086
t4830,-0.0,390.28698798111634,7898.30221915,-0.0,-0.0,2769.519057506085,0.0,-0.0,-0.0,11058.108264637202
t4831,-0.0,346.28803735276506,7690.1545205601815,-0.0,-0.0,2769.519057506085,0.0,-0.0,-0.0,10805.961615419032
t4832,-0.0,899.9414994261857,8204.30221915,-0.0,-0.0,2769.519057506085,0.0,-0.0,-0.0,11873.762776082272
t4833,-0.0,1603.5173117888037,8450.30221915,-0.0,-0.0,2769.519057506085,0.0,-0.0,-0.0,12823.33858844489
t4834,-0.0,2146.57843389614,8638.30221915,-0.0,-0.0,2769.519057506085,0.0,-0.0,0.0,13554.399710552225
t4835,-0.0,2553.976124899393,8757.30221915,-0.0,-0.0,2769.519057506085,65.49294138836737,-0.0,-0.0,14146.290342943847
t4836,-0.0,2699.4171005875537,8826.302219150002,-0.0,-0.0,2968.8074254706808,0.0,-0.0,-0.0,14494.526745208237
t4837,-0.0,2658.677331487229,8861.30221915,-0.0,-0.0,3152.797248976734,0.0,-0.0,0.0,14672.776799613963
t4838,-0.0,2576.790395595575,8879.30221915,-0.0,-0.0,3306.5203334599455,0.0,-0.0,0.0,14762.612948205522
t4839,-0.0,2389.3874577340785,8896.30221915,-0.0,-0.0,3562.7545520476265,0.0,-0.0,0.0,14848.444228931705
t4840,-0.0,1984.4341528768452,8920.30221915,-0.0,-0.0,4075.472589166602,0.0,-0.0,0.0,14980.208961193448
t4841,-0.0,1425.8919185113853,8958.30221915,-0.0,-0.0,4800.761025522696,0.0,-0.0,0.0,15184.95516318408
t4842,-0.0,712.1311638736861,8976.302219150002,-0.0,-0.0,5491.307693999999,110.47874927631385,-0.0,0.0,15290.219826300001
t4843,-0.0,293.73373521334537,8938.302219150002,-0.0,-0.0,4591.687064284952,1259.338187134428,-0.0,-0.0,15083.061205782727
t4844,-0.0,15.481112258123611,8846.30221915,-0.0,-0.0,5428.307694,347.1288008918755,-0.0,-0.0,14637.219826300001
t4845,-0.0,-0.0,8836.30221915,-0.0,-0.0,5423.307694,327.609913149999,-0.0,-0.0,14587.219826300001
t4846,-0.0,-0.0,8772.30221915,-0.0,-0.0,4217.699031054132,1259.338187134428,-0.0,-0.0,14249.33943733856
t4847,-0.0,-0.0,8567.30221915,-0.0,-0.0,3805.8597166208574,849.0693757840517,-0.0,-0.0,13222.23131155491
t4848,-0.0,-0.0,8340.30221915,-0.0,-0.0,3753.022158972495,0.0,-0.0,-0.0,12093.324378122496
t4849,-0.0,-0.0,8147.302219150001,-0.0,-0.0,2970.584453247318,0.0,-0.0,-0.0,11117.886672397319
t4850,-0.0,-0.0,8023.30221915,-0.0,-0.0,2769.519057506085,0.0,0.0,0.0,10792.821276656086
t4851,-0.0,-0.0,7944.30221915,-0.0,-0.0,2769.519057506085,0.0,0.0,-0.0,10713.821276656086
t4852,-0.0,-0.0,7896.30221915,-0.0,-0.0,2769.519057506085,0.0,0.0,-0.0,10665.821276656086
t4853,-0.0,-0.0,7402.885046264267,-0.0,-0.0,2769.519057506085,0.0,0.0,-0.0,10172.404103770352
t4854,-0.0,608.2447526678566,6278.574454418064,-0.0,-0.0,2769.519057506085,0.0,0.0,-0.0,9656.338264592006
t4855,-0.0,328.76993663962514,7916.302219150001,-0.0,-0.0,2769.519057506085,0.0,0.0,-0.0,11014.591213295713
t4856,-0.0,896.6823178981598,8094.30221915,-0.0,-0.0,2769.519057506085,0.0,0.0,-0.0,11760.503594554244
t4857,-0.0,1588.03619953068,8336.30221915,-0.0,-0.0,2769.519057506085,0.0,0.0,-0.0,12693.857476186764
t4858,-0.0,2095.24632482973,8556.30221915,-0.0,-0.0,2769.519057506085,0.0,0.0,-0.0,13421.067601485815
t4859,-0.0,2485.5333128108464,8736.30221915,-0.0,-0.0,2823.704016499713,0.0,0.0,-0.0,14045.53954846056
t4860,-0.0,2605.3082339658026,8883.302219150002,-0.0,-0.0,3293.7143319585743,0.0,0.0,0.0,14782.32478507438
t4861,-0.0,2594.3084963087153,8987.30221915,-0.0,-0.0,3725.1574021439533,0.0,0.0,0.0,15306.768117602669
t4862,-0.0,2561.716681028455,9047.302219150002,-0.0,-0.0,4000.544549358258,0.0,0.0,0.0,15609.563449536714
t4863,-0.0,2376.350731621975,9102.30221915,-0.0,-0.0,4413.440495796165,0.0,0.0,0.0,15892.09344656814
t4864,-0.0,1947.360962995549,9158.30221915,-0.0,-0.0,5077.835624233594,0.0,0.0,0.0,16183.498806379142
t4865,312.08787918877704,1405.5220339612226,9232.30221915,-0.0,-0.0,5613.307693999999,-0.0,0.0,0.0,16563.2198263
t4866,502.8047789715622,695.835256233556,9279.30221915,-0.0,-0.0,5634.307693999999,681.9698779448818,-0.0,0.0,16794.2198263
t4867,502.8047789715622,271.73425989916973,9243.30221915,-0.0,-0.0,5618.307693999999,980.0708742792685,-0.0,0.0,16616.219826300003
t4868,502.8047789715622,-0.0,9155.30221915,-0.0,-0.0,5575.307693999999,941.8051341784377,-0.0,0.0,16175.2198263
t4869,502.8047789715622,-0.0,9157.30221915,-0.0,-0.0,5576.307693999999,948.8051341784374,-0.0,0.0,16185.2198263
t4870,502.8047789715622,-0.0,9076.302219150002,-0.0,-0.0,5538.307694,665.8051341784379,-0.0,0.0,15783.219826300003
t4871,311.609913149999,-0.0,8831.30221915,-0.0,-0.0,5421.307693999999,-0.0,-0.0,0.0,14564.2198263
t4872,-0.0,-0.0,8565.30221915,-0.0,-0.0,5294.307693999999,0.0,0.0,0.0,13859.60991315
t4873,-0.0,-0.0,8365.30221915,-0.0,-0.0,4575.604626236492,0.0,0.0,0.0,12940.906845386493
t4874,-0.0,-0.0,8235.30221915,-0.0,-0.0,4610.012731408066,0.0,0.0,0.0,12845.314950558066
t4875,-0.0,-0.0,8160.302219150001,-0.0,-0.0,3025.5173515768356,0.0,0.0,0.0,11185.819570726837
t4876,-0.0,-0.0,8135.30221915,-0.0,-0.0,4205.045767287628,0.0,0.0,0.0,12340.347986437628
t4877,-0.0,-0.0,8180.30221915,-0.0,-0.0,3100.8273790182857,0.0,0.0,0.0,11281.129598168285
t4878,-0.0,3.6665792190292765,8322.302219150002,-0.0,-0.0,3676.012472546709,0.0,0.0,0.0,12001.98127091574
t4879,-0.0,287.2153721572933,8579.30221915,-0.0,-0.0,5301.307694,0.0,0.0,0.0,14167.825285307295
t4880,-0.0,767.1298521591253,8882.30221915,-0.0,-0.0,5446.307694,0.0,0.0,0.0,15095.739765309125
t4881,190.1542481543561,1082.4556649956432,9106.30221915,-0.0,-0.0,5552.307693999999,0.0,0.0,0.0,15931.2198263
t4882,411.60729161647794,1443.0026215335222,9272.30221915,-0.0,-0.0,5631.307694,0.0,-0.0,0.0,16758.2198263
t4883,746.1678899857889,1654.4420231642105,9428.30221915,-0.0,-0.0,5705.307694,0.0,-0.0,0.0,17534.2198263
t4884,999.2463267253285,1837.363586424671,9552.30221915,-0.0,-0.0,5766.307694,0.0,0.0,0.0,18155.2198263
t4885,1077.9554036005302,2062.6545095494694,9639.30221915,-0.0,-0.0,5806.307693999999,0.0,0.0,0.0,18586.2198263
t4886,1395.9952778275792,2181.61463532242,9764.30221915,-0.0,-0.0,5866.307693999999,0.0,0.0,0.0,19208.2198263
t4887,1706.8478486933393,2211.7620644566605,9861.30221915,-0.0,-0.0,5912.307694,0.0,0.0,0.0,19692.2198263
t4888,2361.9863581685663,1807.6235549814332,9933.30221915,-0.0,-0.0,5947.307693999999,0.0,0.0,0.0,20050.2198263
t4889,2768.751708679763,1185.1198831284628,9976.302219150002,-0.0,-0.0,5968.307694,367.7383213417746,0.0,0.0,20266.219826300003
